,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
403,Princess,$558,0.31,Very Good,D,VS2,Apr 14
404,Princess,$559,0.30,Very Good,E,VVS2,Apr 19
405,Princess,$559,0.30,Very Good,E,VVS2,Apr 19
406,Princess,$559,0.30,Very Good,D,VS1,Apr 19
407,Princess,$560,0.31,Very Good,E,VVS2,Apr 19
408,Princess,$560,0.32,Very Good,F,VVS1,Apr 14
409,Princess,$561,0.30,Very Good,G,VVS1,Apr 17
410,Princess,$561,0.31,Very Good,D,SI1,Apr 20
411,Princess,$562,0.31,Very Good,E,VVS2,Apr 19
412,Princess,$562,0.31,Very Good,E,VVS2,Apr 19
413,Princess,$562,0.30,Very Good,F,VVS1,Apr 19
414,Princess,$562,0.40,Very Good,H,SI1,Apr 20
415,Princess,$562,0.40,Very Good,F,SI1,Apr 20
416,Princess,$562,0.40,Very Good,J,VVS2,Apr 19
417,Princess,$562,0.33,Very Good,E,VVS2,Apr 19
418,Princess,$562,0.33,Very Good,F,VVS1,Apr 19
419,Princess,$562,0.33,Very Good,E,VVS2,Apr 19
420,Princess,$562,0.33,Very Good,E,VVS2,Apr 19
421,Princess,$562,0.30,Very Good,E,VS1,Apr 19
422,Princess,$562,0.30,Very Good,E,VS1,Apr 19
423,Princess,$565,0.31,Very Good,E,VS1,Apr 19
424,Princess,$565,0.35,Very Good,D,VS1,Apr 24
425,Princess,$566,0.35,Very Good,D,SI1,Apr 17
426,Princess,$567,0.33,Very Good,D,VS2,Apr 17
427,Princess,$567,0.31,Very Good,E,VVS2,Apr 19
428,Princess,$568,0.30,Very Good,D,VS2,Apr 17
429,Princess,$568,0.30,Very Good,D,VS2,Apr 17
430,Princess,$568,0.30,Very Good,F,VS1,Apr 17
431,Princess,$569,0.31,Very Good,E,VVS2,Apr 19
432,Princess,$569,0.30,Very Good,D,VS1,Apr 19
433,Princess,$569,0.31,Very Good,D,VS1,Apr 19
434,Princess,$569,0.30,Very Good,E,VVS2,Apr 17
435,Princess,$569,0.31,Very Good,G,VVS2,Apr 17
436,Princess,$569,0.31,Very Good,F,VS1,Apr 17
437,Princess,$569,0.30,Very Good,E,VVS2,Apr 14
438,Princess,$569,0.30,Very Good,E,VVS2,Apr 14
439,Princess,$569,0.30,Very Good,E,VVS2,Apr 14
440,Princess,$570,0.30,Very Good,E,VVS1,Apr 17
441,Princess,$570,0.40,Very Good,I,SI1,Apr 19
442,Princess,$570,0.41,Very Good,I,VS2,Apr 14
443,Princess,$570,0.46,Very Good,G,SI1,Apr 14
444,Princess,$571,0.32,Very Good,D,VS1,Apr 19
445,Princess,$571,0.30,Very Good,F,VVS1,Apr 19
446,Princess,$571,0.31,Very Good,D,VVS2,Apr 19
447,Princess,$571,0.34,Very Good,F,VVS1,Apr 19
448,Princess,$571,0.34,Very Good,E,VVS2,Apr 19
449,Princess,$572,0.31,Very Good,E,VVS2,Apr 19
450,Princess,$572,0.32,Very Good,E,VVS1,Apr 19
451,Princess,$572,0.30,Very Good,D,VVS1,Apr 19
452,Princess,$572,0.31,Very Good,E,VS1,Apr 19
453,Princess,$572,0.31,Very Good,E,VVS2,Apr 19
454,Princess,$572,0.32,Very Good,D,VVS2,Apr 19
