,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
341,Emerald,$586,0.31,Very Good,E,VVS1,Feb 13
342,Emerald,$587,0.36,Very Good,G,VVS1,Feb 16
343,Emerald,$587,0.40,Very Good,D,SI2,Feb 16
344,Emerald,$588,0.41,Very Good,H,VVS2,Feb 22
345,Emerald,$589,0.41,Very Good,F,SI1,Feb 16
346,Emerald,$589,0.40,Very Good,E,SI1,Feb 16
347,Emerald,$590,0.35,Very Good,G,VVS1,Feb 16
348,Emerald,$590,0.35,Very Good,G,VVS1,Feb 16
349,Emerald,$590,0.52,Very Good,F,SI2,Feb 13
350,Emerald,$590,0.32,Very Good,E,VVS1,Feb 13
351,Emerald,$590,0.50,Very Good,E,SI2,Feb 13
352,Emerald,$591,0.52,Very Good,J,SI1,Feb 17
353,Emerald,$591,0.30,Very Good,G,VS1,Feb 13
354,Emerald,$592,0.40,Very Good,E,SI1,Feb 16
355,Emerald,$592,0.34,Very Good,E,IF,Feb 10
356,Emerald,$592,0.35,Very Good,E,VS2,Feb 17
357,Emerald,$593,0.31,Very Good,E,VVS2,Feb 14
358,Emerald,$595,0.50,Very Good,I,SI2,Feb 16
359,Emerald,$595,0.30,Very Good,F,IF,Feb 16
360,Emerald,$596,0.38,Very Good,F,SI1,Feb 17
361,Emerald,$596,0.30,Very Good,D,VVS2,Feb 16
362,Emerald,$598,0.34,Very Good,D,VVS2,Feb 17
363,Emerald,$599,0.40,Very Good,H,VS2,Feb 16
364,Emerald,$599,0.32,Very Good,F,VS1,Feb 22
365,Emerald,$600,0.48,Very Good,E,SI1,Feb 13
366,Emerald,$600,0.64,Very Good,I,SI2,Feb 13
367,Emerald,$600,0.36,Very Good,E,IF,Feb 13
368,Emerald,$600,0.40,Very Good,G,VS2,Feb 21
369,Emerald,$601,0.38,Very Good,D,SI1,Feb 16
370,Emerald,$601,0.50,Very Good,F,SI2,Feb 16
371,Emerald,$602,0.42,Very Good,E,SI1,Feb 16
372,Emerald,$602,0.41,Very Good,I,VVS1,Feb 17
373,Emerald,$602,0.40,Very Good,H,VS2,Feb 16
374,Emerald,$602,0.43,Very Good,F,SI1,Feb 16
375,Emerald,$602,0.40,Very Good,H,VS2,Feb 16
376,Emerald,$602,0.40,Very Good,E,SI2,Feb 14
377,Emerald,$602,0.42,Very Good,F,SI2,Feb 14
378,Emerald,$602,0.40,Very Good,G,VVS2,Feb 22
379,Emerald,$602,0.38,Very Good,F,VS1,Feb 13
380,Emerald,$603,0.40,Very Good,E,SI1,Feb 16
381,Emerald,$604,0.34,Very Good,D,VVS2,Feb 16
382,Emerald,$604,0.31,Very Good,D,VVS1,Feb 17
383,Emerald,$605,0.40,Very Good,E,SI1,Feb 16
384,Emerald,$605,0.41,Very Good,F,SI1,Feb 16
385,Emerald,$606,0.40,Very Good,I,VVS1,Feb 16
386,Emerald,$607,0.36,Very Good,F,VS2,Feb 16
387,Emerald,$609,0.40,Very Good,D,SI1,Feb 16
388,Emerald,$609,0.37,Very Good,F,VS2,Feb 17
389,Emerald,$609,0.36,Very Good,D,VS2,Feb 17
390,Emerald,$609,0.40,Very Good,I,VS1,Feb 14
391,Emerald,$610,0.40,Very Good,H,VS2,Feb 16
392,Emerald,$610,0.44,Very Good,G,SI1,Feb 16
393,Emerald,$610,0.40,Very Good,F,SI1,Feb 16
394,Emerald,$610,0.50,Very Good,E,SI2,Feb 13
395,Emerald,$610,0.50,Very Good,E,SI2,Feb 13
396,Emerald,$610,0.50,Very Good,H,SI2,Feb 13
397,Emerald,$612,0.40,Very Good,F,SI1,Feb 16
398,Emerald,$613,0.50,Very Good,G,SI2,Feb 16
399,Emerald,$614,0.34,Very Good,F,VVS1,Feb 16
400,Emerald,$614,0.34,Very Good,F,VVS1,Feb 16
401,Emerald,$614,0.48,Very Good,J,VVS1,Feb 22
402,Emerald,$614,0.38,Very Good,H,VS2,Feb 16
403,Emerald,$614,0.34,Very Good,F,VS1,Feb 17
404,Emerald,$615,0.41,Very Good,I,VVS1,Feb 20
405,Emerald,$615,0.41,Very Good,I,VS1,Feb 16
406,Emerald,$615,0.40,Very Good,F,SI1,Feb 16
407,Emerald,$616,0.42,Very Good,H,VVS1,Feb 21
408,Emerald,$616,0.44,Very Good,D,SI1,Feb 14
409,Emerald,$616,0.41,Very Good,E,VS2,Feb 22
410,Emerald,$616,0.34,Very Good,F,VVS2,Feb 17
411,Emerald,$617,0.46,Very Good,J,VVS2,Feb 16
412,Emerald,$617,0.40,Very Good,I,VVS1,Feb 22
413,Emerald,$617,0.40,Very Good,F,SI1,Feb 16
414,Emerald,$618,0.36,Very Good,F,VVS2,Feb 16
415,Emerald,$618,0.40,Very Good,G,VS2,Feb 14
416,Emerald,$619,0.41,Very Good,I,VVS2,Feb 22
417,Emerald,$619,0.37,Very Good,D,SI1,Feb 14
418,Emerald,$620,0.32,Very Good,D,VS1,Feb 14
419,Emerald,$620,0.35,Very Good,E,VS2,Feb 14
420,Emerald,$620,0.50,Very Good,F,SI1,Feb 13
421,Emerald,$620,0.42,Very Good,I,VS2,Feb 16
422,Emerald,$620,0.42,Very Good,J,VS2,Feb 17
423,Emerald,$621,0.31,Very Good,D,VS1,Feb 14
424,Emerald,$621,0.30,Very Good,D,VS1,Feb 16
425,Emerald,$622,0.51,Very Good,F,SI2,Feb 22
426,Emerald,$622,0.33,Very Good,F,VVS2,Feb 17
427,Emerald,$625,0.40,Very Good,E,VS2,Feb 14
